7885078839350357357,028954
7885078839350357357,028956
7885078839350357357,028957
7885078839350357357,028950
7885078839350357357,028951
7885078839350357357,028952
7885078839350357357,028953
7885078839350357357,028960
7885078839350357357,028944
7885078839350357357,028945
7885078839350357357,028967
7885078839350357357,028946
7885078839350357357,028947
7885078839350357357,028948
7885078839350357357,028949
0,018251
506381209866536711,031339
506381209866536711,031338
5558607891946284141,028941
5558607891946284141,028942
5291005453380971885,028966
5290965870962362733,029195
5290965870962362733,029197
5290965870962362733,029192
5290965870962362733,029194
5290965870962362733,029193
5280832771798419821,029202
-7580880414201648787,029053
7885078701911403853,028969
7885078701911403853,028970
7596808880712927597,029191
7523660555038075049,027636
7885078835055390061,028958
7523660555038075051,027637
7885078822170488173,028968
7885078684731534669,028971
7882826884917325133,028973
5291005431906135405,029137
5291005474855808373,029140
-1663823975275763488,005635
-1663823975275763488,005638
7884998570706543717,028939
5291005436201102693,029135
506381192820887311,031507
5291005431906135397,029136
5291005444791037285,029138
5291005406136331637,029139
5291005406136331637,029142
7885078792105717109,029144
7885078839350357365,029112
5570225594899999027,027791
7874945723006545269,029114
5579231414306303349,029128
5281998236944264565,029133
5280872337037159797,029134
2061554189474782460,003601
2061554189474782460,003602
2061554189474782460,003599
2061554189474782460,003600
2604326662613265769,028981
5958456577822347418,024811
7885078839350357292,028965
5154166669471852455,010056
5154166669471852454,010048
5154166669471852454,010047
5154166669471852454,010049
-4069064629894568026,010064
-2167944628242103119,027611
5579231349948901851,029160
-8970181431921507557,033640
2604327195189210473,028983
5136152270962370470,010051
7577704025444428171,027639
2604327212369079657,028982
-1953185355840328533,030162
5570228900925894005,029132
5118137872452888487,010058
5118137872452888487,010061
-4105093426913531993,010065
5118137872452888486,010050
7577704025444428237,027640
-7197705632032695060,003572
72057594037927936,030199
72057594037927936,030198
72057594037927936,030197
72057594037927936,030200
72057594037927936,030206
72057594037927936,030205
72057594037927936,030204
72057594037927936,030203
72057594037927936,030202
72057594037927936,030201
5218947859410151789,029013
7885078684731534409,028972
-1591766381237835552,005637
-1591766381237835552,005636
1085102592571149843,014140
1085102592571149843,014165
1085102592571149843,014180
1085102592571149843,014181
1085102592571149843,014160
1085102592571149843,014182
1085102592571149843,014161
1085102592571149843,014149
1085102592571149843,014106
1085102592571149843,014107
1085102592571149843,014144
1085102592571149843,014166
1085102592571149843,014145
1085102592571149843,014130
1085102592571149843,014131
1085102592571149843,014110
1085102592571149843,014132
1085102592571149843,014150
1085102592571149843,014115
1085102592571149843,014137
1085102592571149843,014116
1085102592571149843,014138
1085102592571149843,014117
1085102592571149843,014139
1085102592571149843,014111
1085102592571149843,014133
1085102592571149843,014155
1085102592571149843,014134
1085102592571149843,014156
1085102592571149843,014178
1085102592571149843,014135
1085102592571149843,014179
1085102592571149843,014136
508641840133508627,014108
7216012682131172717,028979
5064094676924442535,010054
5064094676924442534,010053
5064094676924442534,010052
-6518597855642820285,026239
5046080278414960551,010055
7505646706284407179,027638
3691677615941956467,016418
3691677615941956467,016417
-8174371093620027757,027570
76861470961423105,000784
-6579087453927065936,025533
2387791413168546699,009202
2387791413168546703,009201
7577704025444428751,027641
3735444048187938091,032557
3735444340249908523,032553
940986850444513037,031333
-7649480698589915243,028408
5290965870962363757,029196
7596848463198645613,028959
7885078701911402833,029171
7885078701911402857,028961
3688783670093624181,029466
-7378697702494069415,029934
-8681951055769795809,033655
-8681951055769795809,033656
-8681951055769795809,033661
-8681951055769795809,033662
-6355817865944536715,031043
7885074496601542067,029159
7236560475694917997,028962
-7450755846287811239,029935
2681808464555501423,012192
2681808464555501423,012190
3869557778833150743,001036
-5991154980468612023,029046
217585710474265863,009624
217585710474265863,009623
217585710474265863,009622
7803978171787635352,026762
76861471028531977,000783
-1419393865058784584,026764
-1419393865058784584,026767
-1419393865058784584,026766
-1419393865058784584,026765
507718802332142925,014577
507718802332142925,014578
-5937111784944360247,029042
2681808464589055855,012196
2681808464589055855,012195
2681808464589055855,012194
2681808464589055855,012193
2681808464589055791,012197
7874945740186412397,029178
7874945740186412397,029180
7874945740186412397,029179
506381209866538759,031344
506381209866538759,031343
506381209866538759,031342
506381209866538759,031341
506381209866538759,031340
1082841962169960199,031337
5507099070724648041,029017
34493956096,018250
1082841962169960207,031336
-1663823975275765520,005639
-1663823975275765516,005640
-1663823975275765516,005641
6653019817174651992,010792
6653019817174651992,010791
6653019817174651992,010790
7864531028472524141,028978
6653600979131733142,023741
6007612045889863673,030758
6941830795893302884,022037
-3540156280312263093,028380
-1663823975275765648,005642
-8393720679618084069,033639
7864450764257897705,029019
6833885700641183382,023737
509774483848113033,001605
5569489067043374320,026360
7864531165911477357,028977
7882544465047741805,028943
7308618087030156653,028964
5218939063317129581,029014
-5462382476713192164,024140
-6437992803788673106,027722
1085101454270598925,031334
691742972531251593,008033
691742972531251593,008034
508641840267726355,014109
1085102592436932115,014162
1085102592436932115,014141
1085102592436932115,014163
1085102592436932115,014120
1085102592436932115,014142
1085102592436932115,014164
1085102592436932115,014121
1085102592436932115,014143
1085102592436932115,014126
1085102592436932115,014148
1085102592436932115,014127
1085102592436932115,014128
1085102592436932115,014129
1085102592436932115,014122
1085102592436932115,014123
1085102592436932115,014167
1085102592436932115,014124
1085102592436932115,014146
1085102592436932115,014168
1085102592436932115,014125
1085102592436932115,014147
1085102592436932115,014169
1085102592436932115,014119
1085102592436932115,014151
1085102592436932115,014173
1085102592436932115,014152
1085102592436932115,014174
1085102592436932115,014153
1085102592436932115,014175
1085102592436932115,014154
1085102592436932115,014176
1085102592436932115,014170
1085102592436932115,014171
1085102592436932115,014172
1085102592436932115,014159
1085102592436932115,014118
1085102592436932115,014177
1085102592436932115,014112
1085102592436932115,014113
1085102592436932115,014157
1085102592436932115,014114
1085102592436932115,014158
6438296359410424137,011325
6438296355115456841,011328
6438296355115456841,011327
6438296355115456841,011329
6438296355115456841,011331
6438296355115456841,011330
6438296355115456841,011334
6438296355115456841,011333
6438296355115456841,011332
-8642813900681737076,019787
3832967139962198803,001038
5570328671397176732,026705
-6355826662037558923,031042
7885074600217634129,029169
5570328671388788152,026707
5507165440854289881,029161
1383570385587607853,007930
1383570376989284653,007931
-2768389300816686056,025293
-6204300813609376671,030825
-5991154980468609975,029045
-5991154980468609975,029044
217594506567288069,009635
217594506567288069,009634
217594506567288069,009637
217594506567288069,009636
217594506567288069,009639
217594506567288069,009638
217594506567288069,009650
217594506567288069,009631
217594506567288069,009630
217594506567288069,009633
217594506567288069,009632
217594506567288069,009646
217594506567288069,009645
217594506567288069,009626
217594506567288069,009648
217594506567288069,009647
217594506567288069,009628
217594506567288069,009627
217594506567288069,009649
217594506567288069,009629
217594506567288069,009640
217594506567288069,009642
217594506567288069,009641
217594506567288069,009644
217594506567288069,009643
217594506567288071,009625
5570330870420432280,026706
-5426431336402257704,025131
5569489067043373808,026361
2052742503865299667,011434
-5937111784940164023,029043
-1021793980715504490,027519
-2105777493485623516,017497
5579231745085897142,029155
2061536597288738012,003603
2061536597288738012,003604
-5937201944746861495,024222
2319701327073058072,024136
-8970181431653071921,033680
76846077798634241,000785
3757248716975926637,028984
-800263851233481557,030163
-7017076378015199522,007843
7627371384462209079,025106
691751768624269705,008031
691751768624269705,008032
691751768624269705,008030
-9205338781157160888,017275
-7090485949324747303,029933
